width,length,x,Vmax
922,962,156.89380,61855509.22663
727,974,137.33534,43442897.48913
534,551,90.38324,11820219.75585
293,590,62.00670,4882748.04792
396, 89,20.85789,349412.47877
451,442,74.40516,6592215.00134
750,802,129.11564,34526612.82880
503,343,66.81369,5167137.81900
574, 71,17.16668,339690.18519
731,250,56.24745,4783710.94507
103,177,21.00436,172935.00723
547,832,107.77575,22020841.54174
700,869,128.49395,34838406.05653
217,696,49.36239,3487100.30958
490,372,69.84163,5684022.15606
129,954,31.08522,1852697.05096
854,973,151.28411,55929340.58733
142,660,33.38305,1489928.91644
432,641,84.46498,10489493.37812
  6,578,1.49595,2587.51759
177,920,41.91473,3265428.26734
432,899,92.04099,16313442.62927
724,112,26.83236,1049257.87136
 11, 27,2.41065,330.34471
823, 58,14.23537,333988.27359
 70,372,16.59825,206966.14554
785,501,99.59427,17608726.26749
186,303,37.38905,949056.47606
460,500,79.79178,8160041.63054
960,868,151.75557,56237677.49615
677,977,131.19157,38871038.71260
283,533,59.01877,4040025.33144
951,614,121.64083,31914195.18118
307, 58,13.74950,117215.31248
948,936,156.99037,61912636.17196
612,832,116.21399,26448068.48838
784,709,123.94651,30639908.27174
693,729,118.38602,26585730.44977
660,917,126.28156,34186450.07948
946,501,104.54351,22488821.11754
 70,761,17.07880,444933.07259
792,232,53.12886,4581131.46748
344,764,74.21093,8934523.07367
624,422,82.41959,9731954.60521
657,924,126.22919,34292246.64450
733,556,104.42023,19001034.40449
527,577,91.71723,12401596.36622
989,793,145.82921,50982814.84445
 46,751,11.31837,192604.02565
439,426,72.05874,5989683.00425
376,510,71.34190,6114059.32911
703,940,132.70791,39173698.30024
530,417,77.24868,7614435.93878
126,594,29.65054,1057452.12898
331, 22,5.40531,19365.71573
546,153,35.19332,1382816.55344
247,149,30.09583,499293.99019
750,817,130.22564,35480980.11265
909,824,143.89638,47931282.63766
 35,890,8.66219,133614.99661
479,271,55.66308,3267862.19481
519,801,102.71072,19182322.59699
866,235,54.22081,5198439.75026
200,268,37.78359,904726.49276
270,572,57.72903,4073064.61669
387,665,78.91988,9172144.39953
 66,708,16.09727,367756.85323
925,633,123.16373,32321122.97624
947, 99,24.06895,1100384.59346
126,501,29.26852,873661.25285
572,578,95.82929,14081313.44351
813,723,127.34241,33295898.27812
726,133,31.58611,1461924.95796
186,644,42.65608,2399535.53282
673,366,75.90300,8473554.94746
 96,940,23.35557,1028326.81881
334,867,73.93189,9896323.00599
825,481,98.04203,17567972.54920
818,710,126.38259,32662953.67704
437, 68,16.28647,233347.03278
654,736,115.23012,24672634.10872
371,536,71.91988,6406854.07793
443,395,69.49032,5408768.07598
995,455,97.87613,20280244.43221
910,756,137.06509,41997631.16934
633,  9,2.24182,6363.64403
252,687,56.17415,4508036.58829
904,559,112.13904,25513630.60494
558, 28,6.90983,53320.82426
574,466,85.27576,10164720.52153
 20,860,4.97050,42501.47047
917,909,152.16220,56371528.10911
145, 44,10.03818,30000.38773
984,837,150.27378,55096337.98432
214,282,40.18369,1082737.28260
756,413,85.55821,12104239.46133
954,583,117.33984,29399952.66521
460,660,88.97086,12097236.98623
336,290,51.74559,2243944.69838
578, 59,14.35407,238838.40598
958,437,94.04745,18022623.75553
745,545,103.69138,18820903.00860
277,596,59.40349,4484286.58966
159,387,34.84596,987470.92623
496,456,79.12336,7957210.57236
 38,132,8.71691,20538.68467
619, 99,23.68028,699021.51390
779,576,109.17692,21891385.89091
768,697,121.65386,28959559.86664
753,130,30.97478,1456628.87869
668,894,126.14142,33651104.25945
 64,896,15.70392,442519.59980
153,930,36.54593,2502443.65793
890,944,152.63464,57006820.83743
311,225,42.97365,1344825.37803
 34,102,7.67320,12402.97270
851,784,135.90714,40316942.10180
345, 91,21.05058,311788.60089
806,230,52.81063,4600451.49372
883, 23,5.71198,57630.44588
641,969,126.05876,35143043.91430
343,617,70.75814,6778787.51102
310,448,60.10038,3739208.04424
732,889,133.19567,38612357.02146
749, 71,17.30914,449872.09037
446,581,83.39298,9644763.02575
354,719,75.05045,8705703.18589
414,145,32.52383,907400.42070
174,112,22.20813,194493.33473
598,542,94.65663,13643654.63077
621,183,41.88173,2232861.41933
811,475,96.70375,16817692.69295
378,355,60.99298,3638528.03403
471,141,32.21622,1002887.25738
173, 95,19.65559,146335.32964
806,743,128.76334,34285706.84309
 51,198,11.82213,56387.18935
152, 86,17.66355,104429.63122
600,108,25.67435,798005.25296
845,863,142.30953,46124461.88619
715,616,109.99989,21562199.99998
472,792,95.65158,16128167.27243
707,357,75.28488,8647524.56328
940,538,110.18340,25185655.03690
587,759,109.45200,21759843.16065
147,582,34.13424,1380622.94396
892,157,37.36921,2512303.17081
500,511,84.23489,9565639.91374
280,749,62.24979,6045081.93749
941,362,80.14640,12620995.29870
723,116,27.74236,1120649.13870
231,511,49.79705,2692086.41480
938,177,41.96342,3335726.29933
260,128,27.13707,411596.51472
489,590,88.74243,11403820.37288
 17,723,4.22461,25812.22566
  1,642,0.24978,80.18749
469,250,52.08955,2771086.54954
249,508,52.83827,3046780.94891
259,157,31.66964,580369.07900
482,127,29.38128,848550.15331
 52,923,12.81163,303249.65442
703, 48,11.78801,195613.03994
677,454,88.90528,12257446.69090
617, 24,5.94039,43564.28344
 26, 67,5.74758,4627.31242
486,191,42.15174,1806607.59162
284,221,41.11181,1151204.49979
635, 37,9.11118,105522.30181
434,266,53.49386,2781625.52668
275,188,36.59097,847899.06088
673,132,31.22144,1325930.68639
100,198,21.08688,190010.61887
664,962,128.83686,36871341.33709
266,168,33.49859,673316.50048
962,176,41.80140,3392661.89192
678,653,110.85787,21815522.84641
155,454,34.88086,1142411.30275
466,332,63.74425,4412982.21321
253,297,45.39515,1518432.06758
303, 86,19.75687,241991.84021
282,673,61.60359,5378187.60022
483,184,40.79584,1677017.10134
912,900,150.98998,55081780.17879
 26,288,6.34634,23250.46776
829,160,37.88169,2403597.28115
785,371,79.30492,10550655.68237
779, 13,3.23623,16319.35132
137,950,32.92513,2071221.94713
935,950,157.06833,62008100.82470
171,946,40.64157,3152960.05497
837,832,139.08137,43046365.07760
290,559,60.79616,4478416.14106
801,753,129.31471,34673419.34907
651, 49,12.01063,188100.14509
371,862,80.67969,11850453.44337
757,601,110.94824,22506918.69325
900,932,152.59673,56892429.68260
942,666,128.20363,36001349.65520
162,725,37.98243,2120932.40133
322,854,71.49956,9099733.50015
 38,303,9.18300,51319.23183
597,137,32.05753,1245091.60430
293,908,66.38929,8246019.63687
385,277,53.00632,2528577.02940
642,834,119.91659,28654570.49767
941,908,154.00965,58489200.17513
776,896,138.26081,42780114.76287
 69,287,16.08729,150963.98389
347,465,65.55592,4725434.63672
 43,187,10.05990,38411.23684
368,510,70.34998,5905311.96149
189, 52,11.98179,55440.10641
144,844,34.33196,2005356.59514
876,599,116.57757,27416886.35769
262,717,58.43421,5089505.41784
674,832,123.44468,30849687.16614
882,496,102.03124,20193553.50402
115,247,24.65345,320176.14469
721,410,84.10599,11241398.11082
394,813,83.80163,12244735.33221
607,490,89.86979,11913318.86460
272,248,43.19479,1295695.88452
500,911,103.46605,21349153.81138
907,874,148.34017,52267590.45572
309,503,62.10160,4347139.10674
769,933,139.87149,44704408.44989
568,999,116.52209,29895065.85386
389,783,82.31614,11420685.76613
150,337,32.42701,751403.09131
180, 57,12.94296,62063.01807
839,859,141.47047,45316225.47220
795, 69,16.85923,452825.17929
750,948,138.64272,43957580.83818
708,645,112.38380,22821768.28741
279,209,39.43003,1027002.43884
335,801,73.20458,9037093.42268
270,681,59.50618,5049289.04733
741,347,74.30739,8732639.56034
 98,695,23.57468,776635.29172
363,101,23.24803,401045.06441
 83,722,20.11893,586539.40016
722,591,107.79481,20493056.00228
439, 31,7.60813,50889.96270
479,655,91.14496,12783795.73178
744,628,113.11378,23530685.99148
371,354,60.36664,3524137.85273
893,874,147.22438,51070829.08981
587,738,108.28607,20915606.70582
706,268,59.45086,5204051.46568
113,454,26.27164,637632.57764
410,407,68.08177,5049277.48995
651,579,101.97440,17097750.80271
153,206,28.95367,407740.78063
 31, 21,4.09639,1196.54357
172,586,39.38045,1862479.36864
131,633,30.87840,1221386.06915
757,294,64.99913,6683820.00074
926, 19,4.72530,41358.17332
 55,280,13.00748,95758.03108
525,402,75.23604,7087553.11861
 11,446,2.73266,6662.82212
257,376,50.02380,2166600.38440
 39,263,9.36114,46369.42602
225,351,44.66993,1585641.85943
 95, 17,4.04178,3132.31977
 50,956,12.33218,290989.92806
700,439,87.71386,12127556.15169
640,857,120.87804,29617192.91362
391,164,35.82012,1056549.92952
515,126,29.33568,901309.04287
819,838,138.05601,42112913.21722
125,855,30.02334,1550250.87894
894,553,110.92502,24689960.76207
142,206,27.56385,361269.00987
492,556,86.84600,10568436.93216
845,675,124.31181,31610106.74760
207,251,37.64155,871209.35898
533,901,108.22688,23451740.89419
935,902,153.00917,57357252.15723
665,146,34.27455,1583335.42455
715,303,66.06622,6579743.47241
560, 54,13.15858,194402.97491
715,189,43.71238,2786493.99243
112,522,26.33527,733307.26344
400,791,84.32641,12141170.21172
474,660,90.76037,12701483.56738
986,692,133.53612,40794264.79906
507,407,74.81095,6881208.16289
588,449,84.11813,9913694.89965
314,143,30.78436,632797.21632
 22,717,5.45705,42715.59191
867,468,97.22720,17887071.71223
981,870,153.42010,58247428.85400
136,476,31.22318,949758.41533
174,799,40.87135,2704548.04169
613,259,56.50079,4124500.00092
798,899,140.66716,44890640.74131
908,902,150.83076,54903651.77043
100, 96,16.32233,69652.61287
357,871,78.26959,11209880.40086
 99,398,23.01789,429088.23537
421,731,86.08443,11970435.08750
361,741,76.70069,9356307.79282
517,434,78.34946,7828041.73661
828,342,74.88745,9763218.21929
148,955,35.45414,2416417.73120
862,407,87.01663,13946448.41834
650,121,28.70968,1081684.74707
477,221,47.42237,2286274.95695
811,416,87.42904,13411657.05002
902,994,157.44289,62775253.68865
574,443,82.66620,9380443.85194
306,335,53.25267,2427441.19293
102,742,24.56268,899865.99326
333,724,71.55443,7892888.73650
407,959,88.72044,15917691.13505
 90,406,21.11341,366921.54096
167,975,39.80741,3114666.90948
105,840,25.37780,1086476.63048
560,154,35.48737,1440838.65591
853,325,72.05655,9239692.78640
943,972,159.52837,64991785.55032
291,351,52.80336,2402250.05638
927,893,151.58721,55776253.87806
902,826,143.58269,47568109.37783
492, 71,17.06276,288085.64956
 69,816,16.86970,465316.56586
235,509,50.46015,2760937.38861
631,  8,1.99350,5016.05102
373,787,79.68818,10684212.37878
735,149,35.16878,1838763.41408
809, 60,14.71139,350679.87809
439,616,84.27978,10198358.17099
694,527,98.93371,16155221.49244
714,670,115.15850,24490434.88624
 82,180,17.65121,119269.69934
857,997,153.18405,58253436.42251
565,833,110.24574,23263439.08795
662,298,64.29024,5810016.93449
 67,982,16.45440,532392.93764
735,728,121.91237,28992579.20387
592,670,104.56565,18450838.99108
556,915,112.08128,25694154.57786
124,758,29.62727,1340355.35948
727,828,128.76580,34485655.70788
821,824,137.08256,41216461.23918
910,746,135.98443,41128032.40235
686,161,37.60886,1970489.76420
557,471,84.77187,9901448.94114
712,820,126.71839,32922078.21969
514,272,56.76821,3602447.73844
515,622,93.49943,13340580.00020
543,797,105.80226,20525365.05589
361,132,29.43729,650359.46774
169,901,40.08096,2922770.89986
209,926,48.96603,4503493.93146
626, 47,11.52099,166428.53831
492,560,87.11880,10679090.98406
543,328,66.22753,5316745.15867
169, 49,11.23246,43675.39966
744,681,118.40224,26675311.62388
827,806,136.04949,40306324.01577
794,584,110.90021,22984118.15613
 39,746,9.61912,138150.68138
210,176,31.79407,523280.45989
235,105,22.68303,256513.74404
283,110,24.31615,349729.62199
 21,730,5.21159,39664.54898
808,852,138.18754,42287674.52638
977,593,119.57731,31219624.21520
535, 39,9.56564,98044.47307
932,814,144.50646,48779587.57522
 74,523,17.79866,333147.64935
 84, 90,14.47326,48647.61617
330,864,73.13886,9644205.17738
510,672,95.76253,14653508.38205
944,311,70.29483,9624025.05094
168, 76,16.38079,95786.59752
 58,879,14.25277,357528.95144
329,912,73.50647,10233405.06889
 40,772,9.86699,150426.58633
242,179,33.92368,656678.50740
798,315,69.47080,8060889.17822
241,676,53.93075,4079381.66814
327,776,71.36681,8327771.89281
471,  9,2.23898,4723.42235
 62, 36,7.34423,7405.05328
516,704,98.10753,15930894.63788
164,726,38.42062,2173833.78346
584,687,104.87827,18731808.97562
481,715,94.09921,14514646.46454
633,611,103.61792,17812781.34925
666,626,107.51186,19926307.68565
926, 66,16.19536,486404.38919
620,403,79.67815,8942512.66570
376,466,68.97412,5386416.56532
722,189,43.75056,2817576.56307
545,838,107.73556,22101006.86544
 69,599,16.72421,336261.18478
159,204,29.56012,427751.36171
465,591,86.14024,10557983.26312
480,498,81.45844,8654894.17684
143,217,28.15492,392205.23427
695, 97,23.34408,761431.63538
900,662,125.70990,33475815.77323
999,678,132.26965,40166408.62584
  7,669,1.74528,4076.21567
867,472,97.86149,18149236.79363
388, 21,5.17682,20813.71077
795,721,125.88252,32088062.95552
  9,414,2.23745,4146.31264
739,643,114.33598,24175567.38091
958,623,123.15717,33016193.66737
845,592,114.30572,25603172.61883
541,813,106.19818,20959330.39621
528,521,87.41068,10687083.33898
776,657,118.18763,26826171.04987
458,397,70.70788,5721253.32787
882,993,155.43067,60555130.03807
302, 56,13.28991,107686.96153
 88,377,20.56487,323738.89617
677,517,96.85496,15132898.72820
876,370,80.71995,12029591.30418
819, 39,9.63105,152027.53709
928,725,134.66816,40417835.85605
516,781,101.51479,18362771.30541
518,495,84.35126,9613925.36851
567,595,96.74890,14508654.18857
 96,433,22.52074,445230.34550
339,478,65.18859,4727610.37929
734,444,89.61500,13163229.47663
311,807,68.83701,7985890.39053
300,612,63.65960,5327994.56923
914,777,139.53592,44114087.21461
140, 62,13.41482,53394.23404
406,914,87.80182,14937182.21381
333,844,73.44590,9528691.29300
973,487,102.89276,22199300.34200
838,229,52.80179,4771966.85336
402,556,76.79646,7676633.09933
274,443,54.96234,3003661.08632
764,662,117.92471,26541512.12085
597,428,82.00173,9373584.00373
973,191,45.17424,4013289.28975
431,330,61.76245,3921047.93734
 53,504,12.88302,167791.08754
977,233,54.35955,5865978.81564
516,559,89.36845,11461388.59893
312,576,64.76524,5276234.92412
125,554,29.28647,963810.78799
115,168,22.37311,193729.74266
908,644,123.83664,32408683.11127
598,300,63.35249,5174192.97870
962,289,66.00751,8600460.09882
613,461,86.85007,10961415.79653
 41,490,10.02638,98700.66353
623, 36,8.86608,98031.67965
845,688,125.75560,32577140.86307
846,120,28.85983,1416855.10262
426,303,58.20880,3362293.21356
811,235,53.87565,4821196.30550
  3,759,0.74916,852.18832
590,617,100.50774,16263312.07469
969,800,145.41205,50212354.84005
496,107,25.15009,635570.42853
 27,316,6.59935,27579.02405
398, 85,19.99290,322200.03440
498,843,101.15714,19163372.31552
167,127,23.82840,225632.82062
 43,825,10.60616,185742.16689
 37,563,9.09286,93204.43749
385,891,83.66711,13179015.29673
393, 81,19.09778,290041.90685
481,216,46.62013,2219178.08857
852,217,50.35279,4399391.17931
450,396,70.07027,5555204.22672
220,549,48.40628,2696414.37562
 91,148,18.28369,110900.99168
449,137,31.23836,899820.41694
248,195,36.13204,779335.93872
 79, 99,14.55418,50750.54998
149,606,34.67658,1482154.18466
348,549,69.31724,5955487.05917
901,537,108.82177,23748642.79894
813,333,73.01578,9105217.35752
851,853,141.99962,45812466.00013
933,113,27.34222,1400453.84581
343,160,34.28820,860249.56712
737,624,112.24980,22982485.93749
305,761,67.10724,7183554.29578
761,204,47.12148,3448410.17993
456, 14,3.47255,11001.16832
156,329,33.32487,781170.40853
205,507,45.04226,2157976.59106
657,693,112.37995,22744819.43308
675, 51,12.49988,211249.99998
 66,936,16.19872,491847.55457
933,727,135.17384,40903836.38587
866,338,74.67142,10095762.99852
446,334,63.01971,4193280.31841
874,647,122.58358,30975116.00249
387,849,83.29802,12528399.97316
877,154,36.65979,2377067.48199
174,268,34.41359,720880.98729
673, 76,18.43289,458879.72781
592,776,110.94719,22752783.89968
274,692,60.40001,5285473.53600
 18,533,4.46122,21223.56487
 95,844,23.04361,899349.05900
622,779,114.57099,24749182.21588
130,850,31.16121,1661145.28628
528,943,108.73089,24497868.40425
438,196,42.33050,1665299.26449
826,362,78.47444,10765883.42896
889,465,97.30499,18269608.48789
937,980,159.62940,65155463.17130
125,685,29.69279,1218869.05551
776, 73,17.80033,492899.08826
934,515,106.45146,23189526.80339
575,187,42.33236,2124178.48214
501, 35,8.59165,74060.16905
220, 33,7.91679,27746.81718
329,188,38.51809,1076922.19273
861,304,68.11620,8282420.46598
296,571,62.06452,4766812.13843
680,609,106.92881,19695496.53950
949,742,137.78397,43279364.56743
 83,865,20.22806,709586.10193
379,382,63.41499,4080515.47154
982,467,99.70399,20879548.90029
141,596,32.91641,1311757.51157
735,846,130.77933,36186469.44191
356,534,69.84255,5957303.28651
266,154,31.44667,581900.79859
993,931,160.08371,65792493.53048
680,791,121.54067,29096336.46673
648,858,121.89142,30262850.22743
556,133,31.02172,1087294.48113
809,805,134.49867,38929680.00246
186,406,39.99694,1382240.00565
454,675,88.82272,12208345.39032
482,401,72.66015,6254742.99885
762,237,53.92658,4555771.25841
862,628,119.65491,28960503.61723
808,459,94.18211,15793926.63582
252,270,43.42218,1313485.64033
764,473,94.85455,15432018.20059
765,657,117.47898,26280050.62756
195,641,44.47790,2603784.54915
975,941,159.59119,65081119.97018
680,679,113.24980,23239890.93749
  9,296,2.23237,2951.61328
310,963,70.26099,9793816.14669
522, 19,4.70584,23128.54874
667,292,63.31190,5657890.89574
817,523,103.87531,19950862.24242
 98,727,23.61801,814999.07254
134,999,32.30042,2094569.72846
204, 95,20.36492,180447.39994
549,210,46.53266,2480869.03371
844,898,144.95749,48840643.13959
175,911,41.44496,3161309.05548
798,109,26.25515,1105669.72886
676,816,122.70184,30147434.17770
873,697,128.38981,34828659.37888
232,347,45.47442,1642368.39246
236,  3,0.74727,263.81515
 56,564,13.63493,210255.14827
962,571,115.83931,28706563.20981
512,454,80.06571,8279044.21511
